Exit_Time,Cumulative,Daily_Return,Cumulative_Max,Drawdown
2023-10-28,127410.48387000001,0.05940225353395512,137555.00393500002,-0.07374882610445543
2023-10-29,127410.48387000001,0.0,137555.00393500002,-0.07374882610445543
2023-10-30,127410.48387000001,0.0,137555.00393500002,-0.07374882610445543
2023-10-31,127122.58802000001,-0.00225959309827084,137555.00393500002,-0.07584177686425508
2023-11-01,126767.74292,-0.0027913615158949856,137555.00393500002,-0.07842143656291412
2023-11-02,126493.99447,-0.0021594487974181398,137555.00393500002,-0.08041153828345471
2023-11-03,125608.90182,-0.0069971120266102416,137555.00393500002,-0.08684600176846347
2023-11-04,125608.90182,0.0,137555.00393500002,-0.08684600176846347
2023-11-05,125608.90182,0.0,137555.00393500002,-0.08684600176846347
2023-11-06,125625.15007,0.00012935587975504426,137555.00393500002,-0.08672787992967035
2023-11-07,125658.81172,0.000267953112742525,137555.00393500002,-0.08648316582231663
2023-11-08,125574.20847,-0.0006732774951629938,137555.00393500002,-0.087098216148221
2023-11-09,125574.20847,0.0,137555.00393500002,-0.087098216148221
2023-11-10,125574.20847,0.0,137555.00393500002,-0.087098216148221
2023-11-11,125574.20847,0.0,137555.00393500002,-0.087098216148221
2023-11-12,125574.20847,0.0,137555.00393500002,-0.087098216148221
2023-11-13,125946.43782,0.0029642181665747724,137555.00393500002,-0.08439217609622907
2023-11-14,125366.88217000001,-0.004601604142455251,137555.00393500002,-0.08860544085156918
2023-11-15,125366.88217000001,0.0,137555.00393500002,-0.08860544085156918
2023-11-16,125366.88217000001,0.0,137555.00393500002,-0.08860544085156918
2023-11-17,124244.37062,-0.008953812446877762,137555.00393500002,-0.09676589679928904
2023-11-18,123989.17817000001,-0.0020539558349930154,137555.00393500002,-0.09862109975592293
2023-11-19,123989.17817000001,0.0,137555.00393500002,-0.09862109975592293
2023-11-20,124001.04862000002,9.573779079108391e-05,137555.00393500002,-0.09853480373134782
2023-11-21,124001.04862000002,0.0,137555.00393500002,-0.09853480373134782
2023-11-22,123112.59217000002,-0.0071649107800907386,137555.00393500002,-0.10499372143396968
2023-11-23,123112.59217000002,0.0,137555.00393500002,-0.10499372143396968
2023-11-24,123112.59217000002,0.0,137555.00393500002,-0.10499372143396968
2023-11-25,123112.59217000002,0.0,137555.00393500002,-0.10499372143396968
2023-11-26,123112.59217000002,0.0,137555.00393500002,-0.10499372143396968
2023-11-27,124133.08317000001,0.008289087103217296,137555.00393500002,-0.09757493643300952
2023-11-28,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-11-29,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-11-30,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-01,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-02,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-03,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-04,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-05,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-06,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-07,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-08,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-09,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-10,124133.08317000001,0.0,137555.00393500002,-0.09757493643300952
2023-12-11,128319.72677000001,0.033727057228300605,137555.00393500002,-0.06713879466983275
2023-12-12,128319.72677000001,0.0,137555.00393500002,-0.06713879466983275
2023-12-13,128319.72677000001,0.0,137555.00393500002,-0.06713879466983275
2023-12-14,128319.72677000001,0.0,137555.00393500002,-0.06713879466983275
2023-12-15,127842.49972,-0.0037190466502112773,137555.00393500002,-0.07060814901062806
2023-12-16,126372.38817000002,-0.011499396157145014,137555.00393500002,-0.08129559409037712
2023-12-17,126156.22292000001,-0.0017105417815576063,137555.00393500002,-0.08286707636158663
2023-12-18,126156.22292000001,0.0,137555.00393500002,-0.08286707636158663
2023-12-19,126156.22292000001,0.0,137555.00393500002,-0.08286707636158663
2023-12-20,125976.06652000002,-0.0014280421197632176,137555.00393500002,-0.08417678080596391
2023-12-21,125584.11207000003,-0.0031113405968884456,137555.00393500002,-0.08702621876741534
2023-12-22,125584.11207000003,0.0,137555.00393500002,-0.08702621876741534
2023-12-23,125584.11207000003,0.0,137555.00393500002,-0.08702621876741534
2023-12-24,125584.11207000003,0.0,137555.00393500002,-0.08702621876741534
2023-12-25,125584.11207000003,0.0,137555.00393500002,-0.08702621876741534
2023-12-26,125584.11207000003,0.0,137555.00393500002,-0.08702621876741534
2023-12-27,125584.11207000003,0.0,137555.00393500002,-0.08702621876741534
